RED;NIVEL;IPRESS;MES;AÑO;INDICADOR;SUB INDICADOR;NUMERADOR;DENOMINADOR
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MARZO;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;578;180
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ABRIL;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;412;186
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MAYO;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;638;180
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JUNIO;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;590;234
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JULIO;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;623;216
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;AGOSTO;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;603;197
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;SETIEMBRE;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;619;156
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;OCTUBRE;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;627;234
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;NOVIEMBRE;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;710;228
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;DICIEMBRE;2019;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;;
DIRES ANCASH;DIRESA;DIRES ANCASH;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;29190;10047
DIRES ANCASH;DIRESA;DIRES ANCASH;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;27603;9819
DIRES ANCASH;DIRESA;DIRES ANCASH;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;13605;6883
DIRES ANCASH;DIRESA;DIRES ANCASH;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1279;3789
DIRES ANCASH;DIRESA;DIRES ANCASH;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1927;4888
DIRES ANCASH;DIRESA;DIRES ANCASH;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1634;4794
DIRES ANCASH;DIRESA;DIRES ANCASH;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1794;3786
DIRES ANCASH;DIRESA;DIRES ANCASH;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4037;5070
DIRES ANCASH;DIRESA;DIRES ANCASH;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4732;4654
DIRES ANCASH;DIRESA;DIRES ANCASH;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;3956;4296
DIRES ANCASH;DIRESA;DIRES ANCASH;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4195;4199
DIRES ANCASH;DIRESA;DIRES ANCASH;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4699;3770
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;809;254
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;746;234
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;410;180
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;34;122
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;63;278
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;9;160
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;137;170
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;71;220
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;234;220
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;287;220
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;90;220
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;695;150
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4004;1120
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4064;996
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1905;352
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;453;606
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1035;882
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;599;600
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;597;
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;727;
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;490;
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;769;
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;333;
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;480;
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1148;336
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;863;354
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;529;177
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;21;720
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;86;744
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;276;720
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;284;
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;777;180
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1064;180
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1001;180
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;835;180
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;601;180
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1276;518
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1383;636
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;776;588
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;88;179
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;232;348
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;104;600
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;115;660
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;120;774
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;244;194
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;216;528
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;122;323
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;66;96
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1546;564
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1312;522
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;408;384
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;257;300
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;326;750
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;294;750
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;317;750
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;687;900
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;171;954
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;161;756
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;195;720
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;127;756
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1411;528
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1455;504
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;721;492
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;10;0
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;42;22
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;55;
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;64;20
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;2063;790
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1834;732
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;755;768
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;162;102
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;68;48
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;9163;2272
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;8666;2215
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;4562;1214
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;254;110
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;117;116
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;260;164
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;344;256
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1213;596
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;2333;706
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;1348;340
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;2359;656
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;2187;618
H REF LA CALETA;II-2;H REF LA CALETA;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;7199;1728
H REF LA CALETA;II-2;H REF LA CALETA;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;6476;1804
H REF LA CALETA;II-2;H REF LA CALETA;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;3301;1210
H REF LA CALETA;II-2;H REF LA CALETA;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
H REF LA CALETA;II-2;H REF LA CALETA;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
H REF LA CALETA;II-2;H REF LA CALETA;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
H.A. HUARI;II-2;H.A. HUARI;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;571;1422
H.A. HUARI;II-2;H.A. HUARI;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;804;1302
H.A. HUARI;II-2;H.A. HUARI;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;238;1332
H.A. HUARI;II-2;H.A. HUARI;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;1650
H.A. HUARI;II-2;H.A. HUARI;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;1722
H.A. HUARI;II-2;H.A. HUARI;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;92;1800
H.A. HUARI;II-2;H.A. HUARI;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;1950
H.A. HUARI;II-2;H.A. HUARI;AGOSTO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;442;2400
H.A. HUARI;II-2;H.A. HUARI;SETIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;196;2400
H.A. HUARI;II-2;H.A. HUARI;OCTUBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;132;2250
H.A. HUARI;II-2;H.A. HUARI;NOVIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;206;2100
H.A. HUARI;II-2;H.A. HUARI;DICIEMBRE;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;479;1950
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ENERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;299
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;FEBRERO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;286
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MARZO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ABRIL;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MAYO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JUNIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JULIO;2020;A. INDICADORES DE PRODUCCIÓN Y RENDIMIENTO;1 Productividad Hora Medico;0;0
